Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent,Months
2020-06-26,152799,Female,15.0,Married,Michigan,Platinum,Employees,Card,1.0,2707.13,2020-06
2020-06-26,152800,Female,32.0,Married,Missouri,Gold,Employees,Other,0.0,1410.48,2020-06
2020-06-27,152801,Female,24.0,Married,Texas,Missing,workers,PayPal,0.0,1779.77,2020-06
2020-06-27,152802,Female,25.0,Married,Nevada,Basic,self-employed,PayPal,1.0,749.03,2020-06
2020-06-27,152803,Male,38.0,Married,Illinois,Silver,Unemployment,Other,1.0,2791.22,2020-06
2020-06-28,152804,Male,36.0,Single,Nevada,Silver,Unemployment,Other,1.0,695.22,2020-06
2020-06-28,152805,Male,48.0,Single,Arkansas,Basic,Employees,Other,1.0,2436.03,2020-06
2020-06-28,152806,Female,53.0,Single,Michigan,Basic,Employees,Other,1.0,1332.48,2020-06
2020-06-29,152807,Male,48.0,Single,Delaware,Gold,workers,PayPal,0.0,260.49,2020-06
2020-06-29,152808,Female,35.0,Married,Georgia,Missing,Employees,PayPal,0.0,27.0,2020-06
2020-06-29,152809,Female,20.0,Single,Nebraska,Basic,Employees,Card,0.0,1446.68,2020-06
2020-06-30,152810,Female,42.0,Married,South Carolina,Basic,Employees,Other,0.0,1406.11,2020-06
2020-07-01,152811,Male,39.0,Married,Wisconsin,Basic,self-employed,Card,1.0,179.72,2020-07
2020-07-02,152812,Female,21.0,Married,Connecticut,Gold,Undefined,PayPal,1.0,477.07,2020-07
2020-07-03,152813,Male,45.0,Married,Indiana,Basic,Employees,Card,0.0,2047.61,2020-07
2020-07-03,152814,Female,71.0,Single,New Hampshire,Missing,Employees,Card,0.0,190.53,2020-07
2020-07-04,152815,Female,51.0,Single,Oklahoma,Platinum,Employees,PayPal,1.0,1261.34,2020-07
2020-07-04,152816,Female,59.0,Single,Massachusetts,Basic,Employees,Other,0.0,1247.08,2020-07
2020-07-04,152817,Female,26.0,Single,Maine,Silver,self-employed,PayPal,1.0,1156.49,2020-07
2020-07-04,152818,Female,51.0,Married,Kansas,Platinum,workers,PayPal,1.0,1242.69,2020-07
2020-07-04,152819,Female,55.0,Single,Virginia,Basic,Employees,Card,1.0,1709.49,2020-07
2020-07-05,152820,Female,19.0,Married,Utah,Silver,Employees,PayPal,1.0,1470.07,2020-07
2020-07-05,152822,Female,78.0,Single,Tennessee,Basic,workers,PayPal,1.0,86.13,2020-07
2020-07-05,152823,Male,26.0,Married,Montana,Basic,workers,Other,1.0,1938.9,2020-07
2020-07-05,152824,Female,40.0,Married,Arkansas,Basic,Employees,Card,1.0,956.22,2020-07
2020-07-06,152825,Male,34.0,Single,New Mexico,Gold,workers,PayPal,0.0,2943.23,2020-07
2020-07-06,152826,Female,40.0,Married,California,Gold,workers,Card,0.0,1895.05,2020-07
2020-07-06,152827,Female,28.0,Single,Alabama,Gold,Employees,PayPal,0.0,1706.13,2020-07
2020-07-06,152828,Female,49.0,Married,Kentucky,Silver,Employees,Card,0.0,1244.44,2020-07
2020-07-07,152829,Male,75.0,Married,New Hampshire,Silver,Employees,PayPal,1.0,879.69,2020-07
2020-07-08,152830,Male,38.0,Single,Florida,Silver,Unemployment,Card,1.0,592.18,2020-07
2020-07-08,152832,Male,31.0,Single,Oklahoma,Platinum,workers,Card,1.0,2453.53,2020-07
2020-07-09,152834,Undefined,46.0,Married,Virginia,Basic,workers,Card,0.0,2621.11,2020-07
2020-07-09,152835,Male,76.0,Single,Wyoming,Platinum,Employees,PayPal,1.0,1734.75,2020-07
2020-07-09,152836,Female,70.0,Married,New York,Basic,self-employed,PayPal,0.0,1631.46,2020-07
2020-07-09,152837,Male,62.0,Single,Massachusetts,Basic,Unemployment,PayPal,1.0,909.53,2020-07
2020-07-09,152838,Male,57.0,Married,Montana,Platinum,Employees,Card,0.0,1359.64,2020-07
2020-07-10,152839,Female,69.0,Single,Georgia,Missing,Employees,PayPal,1.0,610.43,2020-07
2020-07-11,152840,Female,39.0,Single,Illinois,Missing,workers,Card,0.0,1007.89,2020-07
2020-07-12,152841,Male,58.0,Married,Connecticut,Basic,Unemployment,Other,1.0,2455.55,2020-07
2020-07-12,152842,Female,32.0,Married,New York,Gold,Employees,PayPal,0.0,270.43,2020-07
2020-07-13,152845,Male,51.0,Single,Massachusetts,Basic,Employees,PayPal,1.0,1515.2,2020-07
2020-07-13,152846,Female,50.0,Single,Vermont,Basic,workers,Other,1.0,927.66,2020-07
2020-07-13,152847,Female,47.0,Married,Illinois,Basic,self-employed,Card,0.0,831.81,2020-07
2020-07-14,152848,Female,65.0,Married,Arkansas,Missing,Undefined,PayPal,0.0,1928.1,2020-07
2020-07-14,152849,Male,56.0,Single,Idaho,Silver,self-employed,PayPal,1.0,142.06,2020-07
2020-07-14,152850,Male,76.0,Married,Arkansas,Platinum,Unemployment,PayPal,0.0,775.85,2020-07
2020-07-14,152852,Female,37.0,Married,Missouri,Platinum,workers,Card,0.0,1319.68,2020-07
2020-07-14,152853,Female,18.0,Married,Missouri,Silver,Employees,PayPal,1.0,1746.45,2020-07
2020-07-14,152854,Female,68.0,Single,Arkansas,Basic,Employees,Other,1.0,569.55,2020-07
2020-07-15,152855,Male,72.0,Single,Rhode Island,Basic,workers,Card,1.0,2727.77,2020-07
2020-07-15,152856,Male,28.0,Married,Ohio,Platinum,self-employed,PayPal,0.0,1500.3,2020-07
2020-07-15,152857,Female,72.0,Single,Mississippi,Basic,Employees,Card,0.0,2859.19,2020-07
2020-07-16,152858,Male,78.0,Single,Virginia,Basic,self-employed,Other,0.0,575.15,2020-07
2020-07-17,152859,Male,42.0,Single,West Virginia,Gold,Employees,Other,1.0,532.06,2020-07
2020-07-18,152860,Male,22.0,Single,Oregon,Basic,Employees,PayPal,0.0,432.25,2020-07
2020-07-18,152861,Female,-1.0,Single,Arizona,Basic,Employees,Card,0.0,400.75,2020-07
2020-07-19,152862,Female,70.0,Married,Iowa,Basic,workers,PayPal,1.0,1763.31,2020-07
2020-07-20,152863,Female,54.0,Married,Georgia,Platinum,workers,PayPal,1.0,1285.09,2020-07
2020-07-20,152864,Male,42.0,Married,Arizona,Platinum,self-employed,Card,1.0,932.8,2020-07
2020-07-21,152865,Female,43.0,Married,South Dakota,Basic,Employees,Card,0.0,2892.37,2020-07
2020-07-22,152866,Female,48.0,Married,Alaska,Basic,Employees,PayPal,0.0,830.35,2020-07
2020-07-23,152867,Female,31.0,Married,South Carolina,Basic,self-employed,Other,1.0,2778.69,2020-07
2020-07-24,152868,Female,20.0,Single,North Carolina,Silver,workers,PayPal,1.0,2463.71,2020-07
2020-07-24,152869,Male,63.0,Single,Michigan,Basic,self-employed,PayPal,1.0,2777.64,2020-07
2020-07-24,152870,Male,24.0,Married,Missouri,Gold,Employees,Other,1.0,2977.78,2020-07
2020-07-24,152871,Female,36.0,Married,New Jersey,Basic,self-employed,PayPal,0.0,1713.06,2020-07
2020-07-25,152872,Female,73.0,Single,New Hampshire,Platinum,workers,Card,0.0,1480.73,2020-07
2020-07-25,152873,Female,44.0,Married,Rhode Island,Silver,self-employed,Card,0.0,81.6,2020-07
2020-07-25,152874,Female,48.0,Single,New Jersey,Missing,Unemployment,PayPal,0.0,1076.42,2020-07
2020-07-26,152875,Male,42.0,Married,Alabama,Platinum,Unemployment,PayPal,0.0,1757.22,2020-07
2020-07-26,152876,Female,64.0,Married,New Jersey,Basic,workers,Card,0.0,1809.51,2020-07
2020-07-26,152877,Female,26.0,Married,Nevada,Gold,Employees,PayPal,0.0,1594.05,2020-07
2020-07-27,152878,Female,24.0,Married,Hawaii,Missing,Employees,Card,1.0,1399.66,2020-07
2020-07-27,152879,Female,47.0,Single,Delaware,Silver,Employees,PayPal,0.0,2712.34,2020-07
2020-07-27,152880,Male,41.0,Single,South Dakota,Gold,workers,Card,1.0,193.47,2020-07
2020-07-27,152881,Male,35.0,Single,Montana,Silver,self-employed,Card,1.0,1912.21,2020-07
2020-07-27,152882,Male,75.0,Single,South Carolina,Silver,Employees,PayPal,1.0,1813.83,2020-07
2020-07-27,152883,Female,58.0,Married,South Dakota,Basic,Employees,Other,0.0,1257.05,2020-07
2020-07-27,152884,Female,27.0,Single,Utah,Basic,Employees,Card,0.0,477.56,2020-07
2020-07-28,152885,Female,30.0,Single,Vermont,Silver,workers,Card,1.0,684.07,2020-07
2020-07-28,152886,Female,53.0,Single,Illinois,Silver,workers,PayPal,1.0,2498.29,2020-07
2020-07-29,152888,Female,53.0,Single,Maine,Silver,Employees,PayPal,1.0,2807.19,2020-07
2020-07-29,152889,Male,29.0,Single,Iowa,Silver,workers,PayPal,1.0,1399.61,2020-07
2020-07-30,152890,Female,37.0,Single,Kentucky,Platinum,Unemployment,PayPal,0.0,1572.17,2020-07
2020-07-30,152891,Male,15.0,Married,Maryland,Basic,workers,Card,1.0,1622.68,2020-07
2020-07-31,152892,Male,44.0,Married,Kentucky,Missing,Employees,PayPal,0.0,2620.07,2020-07
2020-07-31,152893,Female,53.0,Married,Delaware,Silver,Employees,Card,1.0,1083.79,2020-07
2020-08-02,152894,Male,46.0,Single,South Carolina,Platinum,Employees,PayPal,1.0,2047.83,2020-08
2020-08-03,152895,Female,76.0,Married,Arizona,Basic,self-employed,PayPal,1.0,1858.94,2020-08
2020-08-03,152896,Female,70.0,Married,New Hampshire,Missing,self-employed,Other,1.0,1194.36,2020-08
2020-08-03,152897,Female,37.0,Married,Delaware,Platinum,self-employed,PayPal,0.0,924.05,2020-08
2020-08-04,152898,Male,27.0,Married,Illinois,Missing,self-employed,PayPal,0.0,1020.51,2020-08
2020-08-05,152900,Female,65.0,Married,Delaware,Basic,self-employed,Other,0.0,1923.68,2020-08
2020-08-06,152901,Female,39.0,Married,Florida,Platinum,Unemployment,PayPal,1.0,515.31,2020-08
2020-08-07,152903,Male,42.0,Single,Kansas,Basic,Unemployment,PayPal,1.0,611.85,2020-08
2020-08-07,152905,Male,41.0,Married,North Dakota,Platinum,self-employed,PayPal,1.0,1258.21,2020-08
2020-08-07,152906,Female,57.0,Married,Delaware,Basic,Employees,Other,1.0,1613.7,2020-08
2020-08-07,152907,Female,22.0,Single,Washington,Basic,Employees,Other,1.0,1025.38,2020-08
2020-08-07,152908,Male,40.0,Single,Vermont,Basic,Employees,PayPal,1.0,2447.15,2020-08
2020-08-08,152909,Female,49.0,Married,Delaware,Platinum,Employees,Other,1.0,757.25,2020-08
2020-08-08,152912,Female,51.0,Married,Wisconsin,Basic,Employees,Card,1.0,691.88,2020-08
2020-08-08,152913,Male,34.0,Single,Delaware,Basic,Employees,Other,0.0,1086.39,2020-08
2020-08-08,152914,Male,35.0,Married,Wyoming,Silver,Unemployment,Other,1.0,1281.02,2020-08
2020-08-09,152915,Female,54.0,Married,Maryland,Basic,Unemployment,PayPal,0.0,2837.11,2020-08
2020-08-09,152916,Male,20.0,Married,Alaska,Basic,Employees,Other,1.0,956.47,2020-08
2020-08-09,152917,Male,28.0,Married,North Dakota,Gold,workers,PayPal,1.0,1169.07,2020-08
2020-08-09,152918,Female,57.0,Married,California,Silver,Employees,Other,1.0,909.76,2020-08
2020-08-10,152919,Male,47.0,Married,North Dakota,Missing,workers,PayPal,1.0,2488.07,2020-08
2020-08-10,152920,Male,35.0,Married,New Jersey,Missing,Employees,Card,1.0,2502.4,2020-08
2020-08-11,152921,Male,24.0,Married,South Dakota,Silver,self-employed,PayPal,0.0,2450.77,2020-08
2020-08-12,152922,Male,55.0,Married,Michigan,Basic,workers,Card,0.0,1596.82,2020-08
2020-08-12,152923,Female,21.0,Married,Pennsylvania,Platinum,self-employed,PayPal,1.0,1738.33,2020-08
2020-08-12,152924,Female,49.0,Single,South Dakota,Basic,self-employed,Card,0.0,2716.49,2020-08
2020-08-12,152925,Male,61.0,Married,Connecticut,Platinum,workers,Card,0.0,1399.42,2020-08
2020-08-12,152926,Male,46.0,Married,Maine,Basic,workers,PayPal,0.0,865.54,2020-08
2020-08-13,152928,Female,28.0,Married,Louisiana,Platinum,workers,PayPal,1.0,2045.09,2020-08
2020-08-13,152929,Male,49.0,Married,West Virginia,Gold,self-employed,Card,1.0,1220.29,2020-08
2020-08-13,152930,Male,54.0,Married,Wisconsin,Gold,Employees,PayPal,0.0,1733.0,2020-08
2020-08-14,152932,Female,15.0,Married,Connecticut,Basic,self-employed,PayPal,1.0,297.52,2020-08
2020-08-14,152933,Male,71.0,Married,Iowa,Basic,workers,Other,0.0,1909.8,2020-08
2020-08-15,152934,Female,22.0,Married,Massachusetts,Basic,workers,Other,1.0,2037.06,2020-08
2020-08-15,152935,Female,26.0,Married,New Hampshire,Silver,self-employed,Other,0.0,1131.36,2020-08
2020-08-16,152936,Male,78.0,Married,Colorado,Basic,Employees,Other,0.0,1018.32,2020-08
2020-08-16,152937,Female,22.0,Married,Arkansas,Silver,self-employed,Other,1.0,632.71,2020-08
2020-08-16,152938,Male,48.0,Married,Connecticut,Missing,Unemployment,PayPal,1.0,1133.85,2020-08
2020-08-16,152939,Female,37.0,Single,Kentucky,Basic,workers,PayPal,1.0,2059.67,2020-08
2020-08-16,152940,Female,40.0,Married,Virginia,Platinum,workers,Card,1.0,2060.98,2020-08
2020-08-17,152942,Female,50.0,Married,Mississippi,Basic,self-employed,Other,0.0,2073.99,2020-08
2020-08-17,152943,Male,18.0,Married,Mississippi,Platinum,self-employed,Other,0.0,723.41,2020-08
2020-08-17,152944,Male,16.0,Single,Alaska,Basic,Employees,Other,1.0,2450.39,2020-08
2020-08-17,152945,Female,71.0,Single,Missouri,Basic,workers,PayPal,0.0,2471.27,2020-08
2020-08-17,152946,Male,30.0,Single,South Carolina,Silver,workers,Card,1.0,617.17,2020-08
2020-08-17,152947,Male,78.0,Single,Massachusetts,Silver,Employees,Other,1.0,938.46,2020-08
2020-08-18,152948,Male,27.0,Married,Mississippi,Platinum,workers,PayPal,1.0,1092.08,2020-08
2020-08-18,152949,Female,67.0,Single,Hawaii,Basic,self-employed,PayPal,1.0,102.33,2020-08
2020-08-18,152950,Male,45.0,Married,Illinois,Gold,Employees,Other,1.0,828.31,2020-08
2020-08-18,152951,Female,72.0,Married,Montana,Gold,workers,Other,1.0,2536.61,2020-08
2020-08-18,152952,Male,77.0,Single,Wisconsin,Platinum,workers,Card,0.0,1160.23,2020-08
2020-08-18,152953,Female,74.0,Married,Alaska,Basic,Employees,Card,1.0,141.5,2020-08
2020-08-18,152954,Male,61.0,Single,New Mexico,Silver,workers,Other,1.0,1844.52,2020-08
2020-08-19,152955,Female,35.0,Married,Iowa,Gold,Employees,PayPal,1.0,891.61,2020-08
2020-08-19,152956,Male,54.0,Single,North Carolina,Platinum,Employees,PayPal,0.0,1603.25,2020-08
2020-08-19,152957,Male,30.0,Single,Kansas,Basic,self-employed,Card,0.0,1452.53,2020-08
2020-08-21,152958,Female,35.0,Single,Mississippi,Silver,Employees,Card,1.0,2514.29,2020-08
2020-08-21,152959,Female,26.0,Single,Indiana,Platinum,Employees,Other,1.0,378.51,2020-08
2020-08-21,152961,Female,65.0,Married,Wisconsin,Silver,workers,PayPal,1.0,218.78,2020-08
2020-08-22,152962,Male,45.0,Single,Arkansas,Gold,Employees,PayPal,1.0,1762.76,2020-08
2020-08-22,152963,Male,34.0,Single,Alaska,Basic,workers,PayPal,0.0,867.14,2020-08
2020-08-22,152965,Male,32.0,Single,New Hampshire,Basic,Employees,PayPal,0.0,2609.52,2020-08
2020-08-23,152966,Male,41.0,Single,South Dakota,Platinum,self-employed,Card,1.0,1892.34,2020-08
2020-08-23,152967,Male,27.0,Married,North Dakota,Basic,workers,Card,0.0,2685.55,2020-08
2020-08-23,152968,Female,35.0,Single,Minnesota,Platinum,workers,PayPal,1.0,1212.74,2020-08
2020-08-23,152969,Male,51.0,Married,South Carolina,Basic,workers,Card,1.0,495.37,2020-08
2020-08-23,152970,Female,34.0,Single,Massachusetts,Basic,workers,Card,0.0,417.77,2020-08
2020-08-24,152971,Male,30.0,Single,Colorado,Basic,self-employed,PayPal,0.0,772.82,2020-08
2020-08-24,152972,Male,21.0,Single,Rhode Island,Silver,self-employed,Card,1.0,277.8,2020-08
2020-08-25,152973,Male,77.0,Married,Oregon,Missing,workers,Card,0.0,1449.98,2020-08
2020-08-25,152974,Male,31.0,Married,California,Silver,Employees,Other,1.0,550.23,2020-08
2020-08-26,152975,Female,18.0,Single,Kansas,Silver,Employees,PayPal,0.0,2540.03,2020-08
2020-08-26,152976,Male,30.0,Married,Idaho,Silver,self-employed,PayPal,1.0,1116.37,2020-08
2020-08-26,152977,Female,36.0,Married,Wyoming,Silver,Employees,PayPal,1.0,698.92,2020-08
2020-08-27,152978,Male,54.0,Married,Montana,Silver,workers,Card,1.0,1556.63,2020-08
2020-08-27,152979,Female,38.0,Married,New Mexico,Silver,self-employed,PayPal,0.0,1119.32,2020-08
2020-08-27,152980,Female,67.0,Married,Texas,Basic,workers,PayPal,1.0,1511.17,2020-08
2020-08-28,152982,Female,52.0,Married,Washington,Silver,Employees,PayPal,1.0,2066.55,2020-08
2020-08-28,152983,Male,55.0,Married,Colorado,Platinum,workers,PayPal,1.0,800.72,2020-08
2020-08-28,152984,Female,39.0,Married,Kentucky,Basic,Employees,Other,0.0,1335.46,2020-08
2020-08-28,152985,Male,37.0,Single,West Virginia,Missing,workers,Card,0.0,488.18,2020-08
2020-08-29,152986,Male,75.0,Single,Alaska,Basic,workers,Card,1.0,2497.31,2020-08
2020-08-29,152988,Male,42.0,Married,Michigan,Basic,workers,PayPal,0.0,474.06,2020-08
2020-08-29,152989,Male,75.0,Married,Utah,Basic,self-employed,Other,0.0,59.24,2020-08
2020-08-29,152990,Male,56.0,Married,South Carolina,Platinum,Employees,PayPal,1.0,809.8,2020-08
2020-08-29,152991,Male,18.0,Married,Florida,Platinum,Unemployment,Other,1.0,1692.57,2020-08
2020-08-29,152992,Male,55.0,Single,Oregon,Platinum,Employees,PayPal,1.0,1930.6,2020-08
2020-08-29,152993,Female,29.0,Single,California,Silver,workers,PayPal,1.0,1518.21,2020-08
2020-08-29,152994,Male,66.0,Single,Florida,Basic,Employees,Card,0.0,355.09,2020-08
2020-08-29,152995,Female,31.0,Single,Oregon,Basic,Employees,PayPal,1.0,578.93,2020-08
2020-08-29,152996,Male,17.0,Single,Alaska,Silver,Employees,Other,1.0,2764.48,2020-08
2020-08-29,152997,Female,68.0,Married,Iowa,Platinum,workers,PayPal,0.0,372.21,2020-08
2020-08-30,152998,Male,75.0,Single,North Carolina,Missing,Employees,PayPal,0.0,199.61,2020-08
2020-08-30,152999,Male,71.0,Married,Wyoming,Basic,Unemployment,PayPal,0.0,1647.3,2020-08
2020-08-30,153000,Female,53.0,Married,North Dakota,Basic,Employees,Card,0.0,1734.42,2020-08
2020-08-31,153001,Female,53.0,Married,Missouri,Gold,self-employed,Other,1.0,247.44,2020-08
2020-08-31,153002,Female,54.0,Married,Ohio,Basic,Employees,PayPal,0.0,2539.28,2020-08
2020-09-02,153003,Female,71.0,Single,Montana,Missing,Employees,Other,1.0,2940.18,2020-09
2020-09-02,153004,Male,25.0,Married,Louisiana,Platinum,Employees,PayPal,1.0,1243.87,2020-09
2020-09-03,153005,Male,30.0,Single,Arkansas,Silver,Unemployment,PayPal,1.0,1426.62,2020-09
2020-09-03,153006,Female,77.0,Married,Nebraska,Basic,Employees,PayPal,0.0,2455.7,2020-09
2020-09-03,153007,Male,35.0,Married,Wyoming,Basic,workers,Card,0.0,984.7,2020-09
2020-09-04,153008,Male,52.0,Single,Alaska,Silver,Employees,PayPal,1.0,91.32,2020-09
2020-09-04,153009,Female,65.0,Single,Connecticut,Gold,Employees,Card,1.0,2747.01,2020-09
2020-09-04,153010,Female,56.0,Married,Alaska,Silver,workers,PayPal,0.0,462.96,2020-09
2020-09-04,153011,Male,22.0,Married,Alabama,Missing,Employees,PayPal,0.0,350.72,2020-09
2020-09-04,153012,Male,43.0,Single,Connecticut,Gold,self-employed,Other,0.0,2927.9,2020-09
2020-09-04,153013,Female,60.0,Married,Maine,Missing,workers,Card,0.0,2615.63,2020-09
2020-09-05,153014,Female,59.0,Single,Colorado,Silver,self-employed,Other,0.0,2482.68,2020-09
2020-09-05,153015,Female,16.0,Married,Vermont,Basic,workers,Other,0.0,2582.06,2020-09
2020-09-06,153017,Male,53.0,Single,Arkansas,Basic,Employees,PayPal,1.0,756.77,2020-09
2020-09-06,153018,Male,24.0,Married,Oklahoma,Basic,Employees,Card,1.0,1760.72,2020-09
2020-09-06,153019,Male,76.0,Married,Montana,Basic,Employees,Other,1.0,1079.16,2020-09
2020-09-06,153020,Female,77.0,Married,Maryland,Platinum,workers,PayPal,1.0,2924.2,2020-09
2020-09-06,153021,Male,-1.0,Single,Kentucky,Platinum,self-employed,Card,0.0,629.9,2020-09
2020-09-06,153022,Female,21.0,Married,Alabama,Silver,Unemployment,Card,1.0,2749.37,2020-09
2020-09-06,153023,Female,52.0,Married,South Dakota,Basic,workers,Card,1.0,1186.99,2020-09
2020-09-07,153024,Male,29.0,Single,New Jersey,Basic,workers,PayPal,0.0,2483.15,2020-09
2020-09-08,153026,Female,36.0,Married,Minnesota,Platinum,Unemployment,Other,1.0,1956.08,2020-09
2020-09-09,153027,Female,35.0,Single,Nevada,Basic,self-employed,PayPal,1.0,2819.1,2020-09
2020-09-09,153028,Female,63.0,Married,Arizona,Platinum,Employees,Other,1.0,104.94,2020-09
2020-09-09,153029,Female,34.0,Married,Kentucky,Basic,workers,PayPal,1.0,520.58,2020-09
2020-09-09,153030,Male,68.0,Married,Indiana,Basic,workers,Card,1.0,1836.9,2020-09
2020-09-09,153031,Female,73.0,Single,Idaho,Basic,self-employed,Card,1.0,2816.59,2020-09
2020-09-09,153032,Female,24.0,Married,Wyoming,Basic,Unemployment,PayPal,1.0,16.27,2020-09
2020-09-10,153033,Female,77.0,Married,Arizona,Basic,Employees,Other,1.0,1036.59,2020-09
2020-09-12,153034,Female,57.0,Married,New York,Basic,workers,Card,0.0,1890.94,2020-09
2020-09-12,153035,Female,58.0,Married,West Virginia,Missing,self-employed,Other,0.0,1874.12,2020-09
2020-09-12,153037,Female,73.0,Married,Mississippi,Basic,Employees,Card,0.0,431.2,2020-09
2020-09-13,153038,Female,75.0,Married,Nevada,Platinum,Employees,Card,1.0,1644.28,2020-09
2020-09-14,153039,Female,44.0,Single,Washington,Gold,workers,PayPal,1.0,242.71,2020-09
2020-09-15,153040,Male,38.0,Married,Delaware,Platinum,workers,PayPal,1.0,352.53,2020-09
2020-09-15,153042,Male,31.0,Married,New Jersey,Platinum,Employees,Other,1.0,1902.13,2020-09
2020-09-15,153043,Female,54.0,Single,Ohio,Gold,Employees,Card,0.0,869.32,2020-09
2020-09-15,153044,Female,18.0,Married,Alabama,Silver,workers,PayPal,0.0,2091.73,2020-09
2020-09-15,153045,Female,24.0,Married,Wyoming,Silver,Employees,Card,0.0,385.6,2020-09
2020-09-16,153046,Male,66.0,Married,Washington,Missing,Employees,PayPal,1.0,352.63,2020-09
2020-09-16,153047,Female,77.0,Single,Connecticut,Platinum,Employees,PayPal,0.0,137.36,2020-09
2020-09-16,153048,Female,69.0,Married,Washington,Platinum,Employees,Card,0.0,825.15,2020-09
2020-09-17,153049,Female,42.0,Single,New Jersey,Basic,workers,Card,1.0,760.47,2020-09
2020-09-17,153050,Male,20.0,Married,Kentucky,Platinum,Unemployment,PayPal,1.0,832.07,2020-09
2020-09-18,153051,Female,75.0,Single,Hawaii,Basic,Employees,Card,0.0,1267.48,2020-09
2020-09-18,153052,Male,20.0,Single,Hawaii,Basic,self-employed,PayPal,1.0,1119.94,2020-09
2020-09-18,153053,Female,36.0,Single,Tennessee,Platinum,self-employed,Other,1.0,2677.95,2020-09
